test_id,q1_degree,q2_degree,intersection_count
364768,1,1,0
364774,2,1,0
364779,1,1,0
364794,2,2,1
364799,1,1,0
364806,1,1,0
364824,2,7,0
364827,1,1,0
364830,1,1,0
364840,11,3,2
364850,4,1,0
364855,1,1,0
364874,2,1,0
364876,1,2,0
364878,1,1,0
364887,1,2,0
364894,1,2,0
384514,1,2,0
364896,1,1,0
364911,2,1,0
400506,2,1,0
364920,7,2,0
364924,1,1,0
364934,1,1,0
364936,1,1,0
364947,1,1,0
364971,2,1,0
364988,1,1,0
364989,2,1,0
365000,1,1,0
365005,2,1,0
365012,1,1,0
365019,1,1,0
365023,1,2,0
365032,1,1,0
365041,2,2,1
365044,3,2,1
365045,1,1,0
365050,1,1,0
365070,2,1,0
365082,1,1,0
365085,1,1,0
365091,1,1,0
365092,1,1,0
365097,1,1,0
365100,1,1,0
365108,2,2,0
365110,3,3,2
365114,2,1,0
365117,1,1,0
365139,1,2,0
365142,1,1,0
365143,3,2,0
365148,1,1,0
365159,1,4,0
365175,1,1,0
365177,1,1,0
365179,1,1,0
365181,2,6,1
365192,2,1,0
365201,3,3,2
368630,4,3,2
365202,1,4,0
365204,1,1,0
365207,2,2,1
365209,1,1,0
365211,1,3,0
365217,1,4,0
365221,2,3,0
365223,2,2,0
365225,1,2,0
365227,2,4,1
365234,2,2,1
365241,1,2,0
365243,1,1,0
365250,1,1,0
365252,1,4,0
365260,2,1,0
365263,7,6,4
365266,2,1,0
365280,2,4,0
365281,1,1,0
365282,1,1,0
365296,1,1,0
365297,3,4,0
365300,4,15,2
365305,4,1,0
365308,4,2,1
365316,7,3,0
365322,1,5,0
365324,2,1,0
365328,1,1,0
365329,5,2,0
365346,2,1,0
365352,2,2,1
365369,3,1,0
365423,3,1,0
365424,2,2,0
365434,1,1,0
365436,1,2,0
365438,1,1,0
365444,1,2,0
365464,2,3,0
365471,1,1,0
365488,2,1,0
365491,1,1,0
365500,1,1,0
365507,1,1,0
365512,1,1,0
365514,1,1,0
365516,2,9,0
365521,1,1,0
365525,1,1,0
365539,1,1,0
365552,2,3,1
365555,1,1,0
365584,2,2,0
365586,1,2,0
365589,1,2,0
365592,2,2,0
365593,1,2,0
365595,4,5,0
365629,2,2,0
365635,1,1,0
365638,1,1,0
365641,1,1,0
365664,1,1,0
365670,2,1,0
365676,1,1,0
365697,2,1,0
365708,3,1,0
365712,1,3,0
365732,1,1,0
365745,1,1,0
365750,1,1,0
365758,1,4,0
365761,1,1,0
365768,1,1,0
365774,1,1,0
365776,1,2,0
365791,3,1,0
365797,1,1,0
365799,1,1,0
365805,1,1,0
365810,1,2,0
365811,2,1,0
365816,1,2,0
365821,3,1,0
365835,1,1,0
365839,5,5,4
365849,4,2,1
365850,1,1,0
365851,1,1,0
365852,4,2,0
365861,1,1,0
365868,1,1,0
365869,3,2,0
365878,2,1,0
393557,2,2,0
365879,2,3,1
365890,2,2,1
365895,1,2,0
365905,2,1,0
365918,1,1,0
365919,1,3,0
365931,1,1,0
365943,2,3,0
365949,1,1,0
365952,2,1,0
365957,1,2,0
365961,4,1,0
365970,1,1,0
365981,3,3,2
365990,11,13,10
365996,1,1,0
366016,4,3,2
366020,1,2,0
366036,1,1,0
366039,2,2,1
366045,1,1,0
366049,2,1,0
366055,1,1,0
366061,2,1,0
366065,1,1,0
366078,2,3,1
366081,2,2,0
366082,1,1,0
366089,1,5,0
366091,2,1,0
366092,1,3,0
375257,4,4,3
399136,4,4,3
366103,1,1,0
366119,1,1,0
366123,1,1,0
366127,2,1,0
366142,1,1,0
366145,2,7,1
366149,6,2,1
366150,1,1,0
366163,3,1,0
366200,1,1,0
366215,1,1,0
366218,7,7,6
366219,1,2,0
366227,5,6,4
366228,1,1,0
366234,1,3,0
366241,1,1,0
366242,1,1,0
366243,1,3,0
366250,1,1,0
366252,1,1,0
366253,1,1,0
366256,2,1,0
366257,1,1,0
366272,1,2,0
366274,2,3,1
366276,2,1,0
366278,3,1,0
366280,1,1,0
366285,1,1,0
366296,1,1,0
366301,10,20,2
366318,1,1,0
366329,2,2,1
366335,5,5,4
366355,1,2,0
366357,1,1,0
366361,2,2,1
366366,1,1,0
366379,1,3,0
366381,1,1,0
366388,3,4,0
366389,3,3,1
366404,3,1,0
366416,1,1,0
366420,1,1,0
366421,1,1,0
366429,2,2,1
366440,1,2,0
366444,1,1,0
366449,1,1,0
366452,2,1,0
366468,1,1,0
366481,1,1,0
366482,1,1,0
366486,1,1,0
366491,1,2,0
366494,1,1,0
366511,1,1,0
366514,3,4,1
366519,7,5,2
366520,1,1,0
366531,3,1,0
366535,1,1,0
366536,2,1,0
366538,3,1,0
366552,1,1,0
366557,1,1,0
366563,1,3,0
366569,1,1,0
366570,1,1,0
366574,1,1,0
366580,1,2,0
366581,1,1,0
366584,1,1,0
366612,1,6,0
366616,3,1,0
366619,1,1,0
366620,1,2,0
366627,2,1,0
366644,8,6,4
366670,1,2,0
366674,1,13,0
366688,3,2,1
399520,3,1,0
366709,1,1,0
366712,1,1,0
366723,1,1,0
366725,1,1,0
366727,1,1,0
366728,1,1,0
366733,1,1,0
366755,1,1,0
366771,2,5,1
366774,1,1,0
366790,1,3,0
366795,1,1,0
366798,1,1,0
366812,1,2,0
366835,1,1,0
366838,1,1,0
366839,1,1,0
366844,1,1,0
366858,1,1,0
366860,3,3,2
366861,1,1,0
366868,1,1,0
366880,1,1,0
366886,1,3,0
366893,1,1,0
366894,1,2,0
366896,1,2,0
366909,1,1,0
366911,1,1,0
366914,1,1,0
366923,2,2,0
366934,2,1,0
366943,5,1,0
366944,1,1,0
366949,1,2,0
366957,1,1,0
366959,1,1,0
366960,2,2,1
366964,1,1,0
366979,1,1,0
367006,3,3,2
367007,1,1,0
367015,1,2,0
367031,1,1,0
367033,1,1,0
367043,1,1,0
367046,1,1,0
367058,1,1,0
367059,2,1,0
367066,2,1,0
367074,2,6,0
367097,2,1,0
367113,2,3,1
367120,3,3,1
367127,2,2,1
367131,2,1,0
367145,1,1,0
367151,1,1,0
367169,1,1,0
367183,1,2,0
367187,1,1,0
367197,2,1,0
367200,2,2,1
367201,1,1,0
367202,2,2,1
367220,1,1,0
367222,1,1,0
367232,1,1,0
367233,1,1,0
367236,1,2,0
367243,2,1,0
367244,1,1,0
367259,1,1,0
367267,1,3,0
367288,1,1,0
367303,1,1,0
367314,2,2,1
367318,1,1,0
367323,2,1,0
367324,2,2,1
367325,1,2,0
367326,2,2,0
367327,1,1,0
367328,1,1,0
367330,4,1,0
367335,2,3,1
367345,2,2,1
367346,1,1,0
367347,1,1,0
367364,1,1,0
367365,5,1,0
367369,1,1,0
367373,1,1,0
367374,1,1,0
367378,2,1,0
367382,1,1,0
367384,2,2,0
367387,2,1,0
367391,1,1,0
367395,1,1,0
367407,1,2,0
367408,2,1,0
367409,2,1,0
367422,3,3,2
367427,3,2,0
367429,1,1,0
367439,1,1,0
367450,1,1,0
367460,1,1,0
367466,3,1,0
367489,1,1,0
367490,1,1,0
367518,1,5,0
367529,1,1,0
367536,2,2,0
367556,1,1,0
367558,4,3,2
367567,1,2,0
367576,1,1,0
367582,1,2,0
367585,1,1,0
367590,2,1,0
367593,1,1,0
367594,2,2,0
367605,1,4,0
367614,1,4,0
367619,1,3,0
367622,1,1,0
367627,2,1,0
367628,1,1,0
367639,2,1,0
367656,1,2,0
367662,1,2,0
367663,1,2,0
367667,1,1,0
367668,1,1,0
367691,1,1,0
367695,1,1,0
367701,1,1,0
367709,1,1,0
367750,1,1,0
367762,1,1,0
367765,4,1,0
367767,2,1,0
367771,1,1,0
367785,3,1,0
367786,5,4,2
367788,1,2,0
367793,3,2,0
367794,1,3,0
367802,1,1,0
367816,1,1,0
367817,1,3,0
367820,1,1,0
367822,3,1,0
367824,1,1,0
367826,1,1,0
367830,1,1,0
367836,1,1,0
367839,6,8,5
367849,5,3,2
367850,1,1,0
367855,1,1,0
367856,1,1,0
367863,1,1,0
367864,4,2,1
367871,1,1,0
367876,1,1,0
367880,1,1,0
367886,1,1,0
367902,1,6,0
367924,1,1,0
367926,1,1,0
367928,1,1,0
367930,1,1,0
367933,2,1,0
367937,1,1,0
367938,1,3,0
367940,2,1,0
367957,1,1,0
367966,1,6,0
367997,3,1,0
367998,1,1,0
368000,1,1,0
368003,1,1,0
368013,2,2,1
368014,1,12,0
368025,1,1,0
368027,5,7,4
368028,1,15,0
368033,1,1,0
368034,2,1,0
368035,1,1,0
368040,1,1,0
368041,1,1,0
368054,2,1,0
368055,3,1,0
368061,3,1,0
368068,1,1,0
368072,2,1,0
368079,2,1,0
368088,1,1,0
368095,2,2,1
368100,1,1,0
368102,20,9,8
368106,2,1,0
368107,1,1,0
368109,1,4,0
368113,1,1,0
368114,1,1,0
368117,1,1,0
368119,1,1,0
368125,24,2,0
368127,1,1,0
368132,2,1,0
368146,1,1,0
368150,1,2,0
368151,1,1,0
368153,2,1,0
368160,2,1,0
368164,1,2,0
368171,3,1,0
368173,1,2,0
368181,1,1,0
368183,1,1,0
368187,1,1,0
368192,1,1,0
368197,2,1,0
368218,1,2,0
368224,2,2,0
368239,1,1,0
368253,1,1,0
368270,1,2,0
368291,2,1,0
368295,1,1,0
368297,2,1,0
368302,2,1,0
368316,1,1,0
368325,1,1,0
368329,2,2,0
368336,1,1,0
368341,2,1,0
368354,1,1,0
368356,1,1,0
368359,2,2,1
368362,3,1,0
368366,1,3,0
368368,1,1,0
368369,1,2,0
368378,3,4,1
368380,2,1,0
368382,7,7,3
368391,2,1,0
368399,3,5,1
368400,3,2,1
368404,1,1,0
368418,1,1,0
368424,5,5,4
368431,2,2,0
368439,1,1,0
368451,1,1,0
368459,1,3,0
368463,3,5,1
368470,1,1,0
368475,1,2,0
368476,2,1,0
368482,1,1,0
368483,2,2,0
368499,1,2,0
368500,1,1,0
368508,2,5,0
368514,2,2,0
368522,1,2,0
368530,1,1,0
368539,2,2,0
368540,1,2,0
368543,1,1,0
368553,1,3,0
368560,1,1,0
368567,2,2,1
368599,1,1,0
368612,2,1,0
368614,2,1,0
368637,2,2,0
368640,1,1,0
368661,1,1,0
368672,1,1,0
368679,1,1,0
368682,2,3,0
368683,3,3,2
368686,1,1,0
368691,1,2,0
368694,1,1,0
368707,1,1,0
368723,1,1,0
368729,3,1,0
368731,1,1,0
368732,1,1,0
368733,9,1,0
368736,3,1,0
368738,2,1,0
368741,3,2,0
368745,1,1,0
368762,1,1,0
368765,1,1,0
368768,2,1,0
368785,1,1,0
368788,4,2,0
368790,2,1,0
368794,2,1,0
368800,2,6,0
368812,1,1,0
368821,2,1,0
368822,1,1,0
368836,1,1,0
368839,1,1,0
368851,3,1,0
368876,3,3,2
368877,1,2,0
368885,1,1,0
368893,1,4,0
368905,1,1,0
368909,2,1,0
368914,1,1,0
368922,1,1,0
368932,1,1,0
368946,2,2,0
368947,1,1,0
368952,1,1,0
368955,1,1,0
368959,2,1,0
368967,7,2,1
368975,1,1,0
368988,2,1,0
368996,1,2,0
368998,2,5,0
369007,1,1,0
369014,1,5,0
369021,1,2,0
369024,1,1,0
369025,1,1,0
369030,1,1,0
369039,1,1,0
369041,1,1,0
369047,1,3,0
369049,1,1,0
369068,1,1,0
369070,1,1,0
369110,1,1,0
369111,5,1,0
369122,4,1,0
369137,1,1,0
369154,2,2,1
369172,2,3,1
369173,1,1,0
369174,3,3,0
369178,1,1,0
369185,4,2,0
370585,4,12,0
395698,4,2,0
369186,1,1,0
369197,4,4,3
369203,1,2,0
369209,1,1,0
369222,1,1,0
369234,13,8,6
369236,1,1,0
369242,4,3,1
369246,1,1,0
369259,3,1,0
400285,3,3,0
369263,2,4,0
392433,1,4,0
369266,1,1,0
369275,1,1,0
369279,3,1,0
369284,3,2,0
369291,8,1,0
369306,2,2,0
369309,1,1,0
369311,1,1,0
369315,1,1,0
369323,2,1,0
369326,2,1,0
369328,1,1,0
369331,1,2,0
369335,1,4,0
369336,2,2,0
369337,2,1,0
369342,2,3,1
369343,1,10,0
369345,3,7,0
369349,1,1,0
369356,5,1,0
369361,1,1,0
369367,1,2,0
369375,1,1,0
369377,1,1,0
369379,1,1,0
369392,1,1,0
369395,1,3,0
369398,1,1,0
369407,1,8,0
369426,1,1,0
369449,1,1,0
369456,6,4,3
369467,3,2,0
369473,1,1,0
369497,1,2,0
369506,1,3,0
369510,2,4,1
369513,1,1,0
369526,1,1,0
369531,1,1,0
369533,2,5,0
369538,1,1,0
369539,1,1,0
369541,1,1,0
369546,1,2,0
369553,1,1,0
369558,2,1,0
369574,1,1,0
369584,1,1,0
369590,1,1,0
369595,1,6,0
369600,1,1,0
369604,1,1,0
369606,1,1,0
369609,1,2,0
369612,1,1,0
369624,1,1,0
369634,1,1,0
369645,3,1,0
369648,2,1,0
369649,1,1,0
369662,1,1,0
369669,2,2,0
369672,2,1,0
369673,1,1,0
369674,3,1,0
369675,1,1,0
369676,2,1,0
369681,1,1,0
369689,1,1,0
369697,3,2,1
369700,1,1,0
369702,1,1,0
369704,1,2,0
369712,1,1,0
369714,4,1,0
369720,1,1,0
369727,1,1,0
369731,2,1,0
369749,2,1,0
369755,1,1,0
369759,2,1,0
369760,11,1,0
369761,1,1,0
369762,3,1,0
369777,1,3,0
369778,2,2,0
369788,1,1,0
369791,2,6,0
369795,2,1,0
369800,1,1,0
369814,1,2,0
369832,1,1,0
369840,1,2,0
369847,2,1,0
369848,2,1,0
369853,1,1,0
369859,14,1,0
369866,2,1,0
369869,1,1,0
369870,1,1,0
391771,6,6,5
369873,1,1,0
369883,4,2,0
369888,1,1,0
369895,1,1,0
369897,1,1,0
369900,1,1,0
369907,1,1,0
369912,1,15,0
369913,1,1,0
369917,1,1,0
369918,2,1,0
369919,4,2,0
369931,1,1,0
369933,1,1,0
369942,1,2,0
369946,2,2,1
369948,7,5,4
369968,1,4,0
369977,1,1,0
369982,1,1,0
369989,5,3,0
378831,4,3,1
369995,3,3,0
369998,2,1,0
370023,1,5,0
370025,1,1,0
370027,1,1,0
370051,1,1,0
370061,2,2,0
370064,1,1,0
370073,1,1,0
370078,1,1,0
370079,2,1,0
370086,1,1,0
370105,2,2,1
370108,1,2,0
370116,1,1,0
370129,1,1,0
370132,1,2,0
370141,2,1,0
370156,1,1,0
370160,1,1,0
370164,1,1,0
370200,2,2,1
370218,2,1,0
370228,8,6,5
370239,1,2,0
370243,2,1,0
370261,1,1,0
370264,1,1,0
370269,2,3,1
370277,1,1,0
370280,1,1,0
370285,2,2,1
370286,1,1,0
370295,1,3,0
370300,1,1,0
370307,3,1,0
403377,3,1,0
370311,1,2,0
370315,1,1,0
370325,2,2,1
370328,1,1,0
370333,1,2,0
370346,2,1,0
370349,1,7,0
370356,1,1,0
370369,1,1,0
370374,1,1,0
370388,1,1,0
370411,1,2,0
370414,1,1,0
370436,1,1,0
370438,1,3,0
370439,1,1,0
370449,2,5,1
370456,1,1,0
370468,1,1,0
370477,2,2,1
370485,2,2,1
370486,5,6,3
370494,1,1,0
370504,1,1,0
370513,1,1,0
370517,2,1,0
370528,1,4,0
370541,1,1,0
370549,1,2,0
370554,1,1,0
370558,1,1,0
370559,1,1,0
370561,1,1,0
370564,1,1,0
370567,1,1,0
370569,1,1,0
370570,1,1,0
370582,1,2,0
370587,2,1,0
370599,1,1,0
370605,3,2,1
370618,1,1,0
370619,3,6,1
370626,2,1,0
370634,1,1,0
370641,3,2,0
370648,1,1,0
370650,2,1,0
370656,1,1,0
370661,2,2,1
370664,1,1,0
370666,1,1,0
370675,1,1,0
370676,1,1,0
370678,1,1,0
370681,1,2,0
370687,1,1,0
370690,3,1,0
370692,1,1,0
370721,1,1,0
370722,1,1,0
370730,1,1,0
370735,1,6,0
370740,3,1,0
370743,1,2,0
370744,1,1,0
370755,10,8,6
370759,4,4,3
370764,1,1,0
370767,3,3,2
370788,1,1,0
370801,2,1,0
370829,1,3,0
370833,1,1,0
370840,1,1,0
370843,2,1,0
370845,1,2,0
370862,1,1,0
370875,1,1,0
370878,1,1,0
370889,3,3,2
373316,3,3,2
370894,1,1,0
370908,1,1,0
370925,2,1,0
370936,1,2,0
370938,1,1,0
370944,1,1,0
370951,4,3,2
370956,1,1,0
370961,3,1,0
370963,1,1,0
370975,3,3,2
370978,5,1,0
377876,5,1,0
370979,1,1,0
370981,1,2,0
370983,2,1,0
370987,1,1,0
370991,1,2,0
398852,1,2,0
371002,1,1,0
371004,1,1,0
371007,2,1,0
371009,1,1,0
371010,1,1,0
371028,1,2,0
371030,1,1,0
371034,1,1,0
371037,1,1,0
371041,1,1,0
371055,2,1,0
371063,1,1,0
371066,1,1,0
371069,1,2,0
371099,2,1,0
371101,2,5,1
371112,1,3,0
371121,7,4,2
380909,1,4,0
371123,1,1,0
371127,3,2,0
374717,3,2,0
371138,1,1,0
371139,2,2,1
371143,5,4,1
371152,2,2,1
371156,1,1,0
371172,1,1,0
371178,2,1,0
371187,4,4,3
371189,5,4,3
371194,1,1,0
371198,1,1,0
371200,1,1,0
371208,1,1,0
371210,1,1,0
371217,1,1,0
371221,3,1,0
371226,1,6,0
371237,2,2,0
371246,2,2,0
371256,1,2,0
371263,1,1,0
371270,4,2,1
371272,1,1,0
371273,1,1,0
371277,1,1,0
371279,2,1,0
371300,4,3,2
371307,2,1,0
371327,1,2,0
371333,3,3,2
371345,1,1,0
371347,3,2,0
371356,2,3,1
371357,1,2,0
371361,1,1,0
371374,1,1,0
371377,1,1,0
371381,1,7,0
371385,1,1,0
371393,2,3,0
371398,1,1,0
371434,5,5,0
371441,1,1,0
371447,3,1,0
371449,1,1,0
371451,1,1,0
371460,1,1,0
371464,1,1,0
371467,1,1,0
371468,2,1,0
371480,1,1,0
371481,3,3,2
371489,3,2,0
371506,1,1,0
371510,10,10,6
371513,2,1,0
371524,1,1,0
371533,1,1,0
371536,7,6,2
381282,7,3,1
371544,1,1,0
371546,1,1,0
371552,1,1,0
371560,4,3,2
371565,2,1,0
371574,1,1,0
371580,3,3,2
371587,1,1,0
371604,3,2,0
371613,1,1,0
371624,1,1,0
371627,1,2,0
371630,1,1,0
371635,1,2,0
371642,6,7,5
371643,1,1,0
371651,1,1,0
371653,2,1,0
371654,1,1,0
371657,1,6,0
371671,1,1,0
371682,2,2,0
371683,2,1,0
371687,2,1,0
371691,1,1,0
371695,1,1,0
371696,1,1,0
371703,2,2,1
371710,1,1,0
371723,1,1,0
371726,1,1,0
371736,1,1,0
371744,1,1,0
371753,5,1,0
371759,2,6,1
371773,2,1,0
371776,2,1,0
371783,1,3,0
371784,1,1,0
371789,2,1,0
371793,3,1,0
400544,3,1,0
371796,1,1,0
371799,1,1,0
371805,3,1,0
371810,2,1,0
371813,1,1,0
371818,1,1,0
371843,1,1,0
371846,1,1,0
371849,1,1,0
371856,2,1,0
371861,3,3,2
371862,4,1,0
371874,1,1,0
371884,2,2,1
371887,1,2,0
371888,2,1,0
371894,1,1,0
371895,2,1,0
371900,3,1,0
371901,1,1,0
371903,2,1,0
371916,1,1,0
371923,1,1,0
371925,1,2,0
371935,1,1,0
371937,3,2,1
371940,1,12,0
371950,1,4,0
371951,1,1,0
371957,1,3,0
371961,1,1,0
371966,2,1,0
371975,1,1,0
371979,3,3,0
371994,1,1,0
371999,1,1,0
372004,7,6,5
372006,1,1,0
372017,2,1,0
372019,1,1,0
372023,1,1,0
372026,2,1,0
372032,2,4,0
372039,2,1,0
372050,1,3,0
372069,2,1,0
372098,1,1,0
372099,1,1,0
372107,1,1,0
372117,1,1,0
372128,1,2,0
372134,1,1,0
372144,1,1,0
372159,1,2,0
372170,3,3,2
372174,2,3,0
372180,1,1,0
372185,1,1,0
372190,1,1,0
372203,3,3,1
372206,2,1,0
372211,1,1,0
372215,1,1,0
372230,1,1,0
372233,1,1,0
372246,1,1,0
372264,2,3,1
372275,2,2,1
372277,2,2,0
372280,1,1,0
372294,2,2,1
372300,1,1,0
372308,1,1,0
372323,1,1,0
372329,1,1,0
372331,1,1,0
372332,2,2,1
372334,2,2,0
372341,4,2,1
372355,1,1,0
372366,8,10,6
372373,1,1,0
372379,3,4,2
372380,1,1,0
372384,1,1,0
372398,1,1,0
372400,1,1,0
372415,2,1,0
372455,1,1,0
372463,1,3,0
372465,2,2,0
372472,1,1,0
372488,3,7,2
372489,1,1,0
372498,2,1,0
372505,3,8,0
372506,1,1,0
372509,1,1,0
372510,1,1,0
372513,2,2,1
372514,7,4,3
372517,1,1,0
372533,2,1,0
372534,1,1,0
372548,2,2,0
372554,1,1,0
372562,1,1,0
372566,1,1,0
372580,4,1,0
372583,3,1,0
372586,1,1,0
372589,3,7,1
372590,1,1,0
372597,2,2,0
372601,2,1,0
372604,1,2,0
372605,4,1,0
372632,1,2,0
372633,2,8,1
372642,1,1,0
372648,1,2,0
372652,2,1,0
372654,2,1,0
372661,1,1,0
372671,1,1,0
372683,1,1,0
372685,1,4,0
372691,3,1,0
372706,1,1,0
372711,1,1,0
372716,1,1,0
372717,1,1,0
372747,1,1,0
372748,1,1,0
372758,5,6,4
372762,1,1,0
372763,1,1,0
372772,1,1,0
372777,1,1,0
372782,2,2,0
372795,1,1,0
372815,2,1,0
372818,2,6,0
372819,1,1,0
372822,2,2,0
372839,1,1,0
372859,1,1,0
372869,3,3,1
372877,1,1,0
372880,2,1,0
372890,2,1,0
372895,3,1,0
372903,1,1,0
372905,1,10,0
372906,1,1,0
372911,1,1,0
372912,2,1,0
372916,2,1,0
379944,2,1,0
372924,1,1,0
372929,1,2,0
372937,1,1,0
372964,1,3,0
372967,2,3,0
372973,2,1,0
372978,3,1,0
372982,1,1,0
372986,4,2,0
372998,1,1,0
373002,2,2,1
373005,1,1,0
373012,1,1,0
373018,1,2,0
373020,1,1,0
373037,4,1,0
373039,1,3,0
373049,2,1,0
373066,3,1,0
373075,1,1,0
373081,2,1,0
380459,2,1,0
373097,1,1,0
373109,1,1,0
373110,2,2,1
373129,2,2,1
373139,1,2,0
373145,2,1,0
373161,2,1,0
373162,1,2,0
373172,1,1,0
373175,2,1,0
373178,1,1,0
373180,1,1,0
373184,1,2,0
373189,1,1,0
373194,1,2,0
373204,1,1,0
373205,2,3,1
373208,1,1,0
373224,1,1,0
373225,1,1,0
373228,3,9,0
373232,2,1,0
373236,3,4,2
373240,2,1,0
373255,1,3,0
373267,1,1,0
373278,1,1,0
373281,1,1,0
373282,1,1,0
373285,2,2,1
373286,1,1,0
373299,1,1,0
373303,1,1,0
373310,4,4,3
373317,1,1,0
373340,2,2,0
373341,1,1,0
373349,1,1,0
373355,1,3,0
373356,1,1,0
373363,1,1,0
373365,1,1,0
373373,4,1,0
373382,2,1,0
373386,1,1,0
373394,4,1,0
373403,1,1,0
373408,2,2,1
373449,2,3,1
373450,3,3,2
373461,1,3,0
373466,1,1,0
373468,8,1,0
373470,1,1,0
373474,1,1,0
373507,1,1,0
373516,2,2,0
373522,1,1,0
373523,5,1,0
373528,1,1,0
373530,1,1,0
373533,2,3,1
373535,1,1,0
373537,1,1,0
373539,2,1,0
373540,2,1,0
373549,1,1,0
373551,1,1,0
373562,5,1,0
373564,2,1,0
373575,1,2,0
373582,3,3,2
373596,1,2,0
373611,1,4,0
373617,3,1,0
373619,1,1,0
373620,5,3,0
373638,1,1,0
373645,1,1,0
373651,1,1,0
373652,2,1,0
373656,3,1,0
373661,2,3,1
373664,2,1,0
373676,1,1,0
373684,1,1,0
373686,1,1,0
373689,1,1,0
373694,1,1,0
373702,1,1,0
373722,1,1,0
373725,2,1,0
373738,1,1,0
373743,1,1,0
373745,1,1,0
373748,1,1,0
373755,1,1,0
373762,6,1,0
373767,11,8,7
373769,4,4,3
373770,1,1,0
373780,5,3,2
373802,1,1,0
373803,1,6,0
373806,2,1,0
373808,5,5,4
373810,1,1,0
373817,1,1,0
373833,1,1,0
373842,1,1,0
373844,1,1,0
373853,1,1,0
373867,1,1,0
373871,1,2,0
373876,1,1,0
373879,1,1,0
373900,1,1,0
373913,1,1,0
373917,2,1,0
373918,2,2,0
373921,3,10,0
373925,1,1,0
373927,1,4,0
373933,1,2,0
373941,2,1,0
373952,2,2,0
373955,1,1,0
373966,2,2,1
373969,1,1,0
373973,1,4,0
373985,1,2,0
373987,1,1,0
373992,1,2,0
374003,5,4,1
374005,1,1,0
374009,1,1,0
374016,1,1,0
374018,1,1,0
374024,1,1,0
374030,5,4,2
374032,1,1,0
374040,4,1,0
374048,1,2,0
374051,1,1,0
374058,1,1,0
374060,2,2,1
374068,1,1,0
374073,1,1,0
374080,1,1,0
374086,1,2,0
374089,1,2,0
374093,1,1,0
374099,1,1,0
374104,1,2,0
374112,1,2,0
374119,3,1,0
374129,1,1,0
374135,1,2,0
374138,1,1,0
374141,1,1,0
374147,3,9,0
404142,1,9,0
374152,1,1,0
374165,1,2,0
374167,4,4,0
374173,7,2,0
374181,1,1,0
374189,7,2,1
374195,2,1,0
374196,2,1,0
374207,1,1,0
374221,1,1,0
374222,3,3,2
374224,1,1,0
374228,1,1,0
374231,1,1,0
374236,1,2,0
374237,1,1,0
374267,3,2,0
374272,3,3,0
374275,4,13,0
374276,1,1,0
374290,1,1,0
374292,1,1,0
374295,4,2,1
374296,1,2,0
374301,1,1,0
374302,2,1,0
374303,3,1,0
374306,1,1,0
374308,1,2,0
374313,1,1,0
374314,1,1,0
374317,2,2,0
374341,1,1,0
374345,2,1,0
374350,1,1,0
374364,1,1,0
374367,1,1,0
374395,1,1,0
374410,1,2,0
374411,1,1,0
374415,2,1,0
374420,1,1,0
374421,1,1,0
374424,1,1,0
374430,1,1,0
374431,1,1,0
374437,4,1,0
374442,1,1,0
374447,2,8,0
374451,2,4,1
374453,2,2,1
374457,1,1,0
374481,1,1,0
374485,1,1,0
374487,1,1,0
374494,1,1,0
374500,1,1,0
374509,2,1,0
374514,1,1,0
374517,18,6,2
374536,5,1,0
374542,3,3,2
374558,1,1,0
374559,2,3,1
374573,1,1,0
374583,1,1,0
374617,4,1,0
374636,1,1,0
374639,1,1,0
374646,1,1,0
374650,5,2,0
374665,1,1,0
374673,1,1,0
374676,1,1,0
374677,1,1,0
374681,2,1,0
374689,3,2,0
403572,3,1,0
374699,2,5,1
374700,11,9,8
374710,2,1,0
374712,1,1,0
374725,1,1,0
374726,2,1,0
374728,1,1,0
374730,1,1,0
374731,1,2,0
374734,2,2,1
374738,3,2,1
374745,1,1,0
374761,1,3,0
374763,1,1,0
374764,1,1,0
374766,1,1,0
374794,4,2,0
374796,1,1,0
374800,1,2,0
374808,1,2,0
374834,1,1,0
374846,1,1,0
374848,1,1,0
374864,1,1,0
374867,1,1,0
374877,1,8,0
374880,2,2,1
374882,1,1,0
374883,1,1,0
374884,1,4,0
374885,1,1,0
374892,2,1,0
374894,2,1,0
374902,1,1,0
374907,3,4,2
374910,1,1,0
374911,1,1,0
374918,1,1,0
374924,3,1,0
374933,1,1,0
374939,1,1,0
374950,1,1,0
374954,1,1,0
374960,1,1,0
374961,5,6,0
374962,1,1,0
374963,1,4,0
374965,2,1,0
374969,1,1,0
374970,6,6,4
374984,1,1,0
374989,3,1,0
374990,1,1,0
375010,2,1,0
375016,1,1,0
375020,2,1,0
375021,2,1,0
375027,1,1,0
375032,1,3,0
375040,1,1,0
375054,1,1,0
375055,1,1,0
375070,2,1,0
375075,1,4,0
386445,1,4,0
375084,1,1,0
375088,1,2,0
375095,3,4,0
375105,1,1,0
375107,1,1,0
375135,4,3,0
375166,1,1,0
375176,1,1,0
375177,6,1,0
375178,2,1,0
375185,1,3,0
375191,2,1,0
375197,2,2,0
375204,1,1,0
375221,1,1,0
375227,2,1,0
375231,2,1,0
375238,2,3,0
375241,1,1,0
375244,1,1,0
375247,2,2,1
375259,1,1,0
375267,2,2,1
375270,2,1,0
375275,1,1,0
375284,2,1,0
375307,2,2,0
375308,8,1,0
375312,1,1,0
375317,3,1,0
